194.6000000000;0;Standard Tone;S201
196.7520000000;0;Standard Tone;S201
198.7180000000;0;Novel Tone;S202
200.8220000000;0;Standard Tone;S201
203.0780000000;0;Standard Tone;S201
205.0220000000;0;Novel Tone;S202
206.9520000000;0;Standard Tone;S201
209.0900000000;0;Standard Tone;S201
211.3040000000;0;Target Tone;S200
213.1280000000;0;Standard Tone;S201
215.1300000000;0;Standard Tone;S201
217.2760000000;0;Novel Tone;S202
219.1960000000;0;Standard Tone;S201
221.1240000000;0;Standard Tone;S201
223.2960000000;0;Target Tone;S200
225.2360000000;0;Standard Tone;S201
227.0960000000;0;Standard Tone;S201
229.3560000000;0;Novel Tone;S202
231.1700000000;0;Standard Tone;S201
233.1180000000;0;Standard Tone;S201
234.8940000000;0;Standard Tone;S201
236.9260000000;0;Standard Tone;S201
238.9140000000;0;Target Tone;S200
240.9060000000;0;Standard Tone;S201
242.7100000000;0;Novel Tone;S202
244.6500000000;0;Standard Tone;S201
246.8800000000;0;Standard Tone;S201
248.7080000000;0;Standard Tone;S201
250.5340000000;0;Target Tone;S200
252.5520000000;0;Standard Tone;S201
254.6320000000;0;Standard Tone;S201
256.4960000000;0;Standard Tone;S201
258.4440000000;0;Standard Tone;S201
260.3780000000;0;Standard Tone;S201
262.1760000000;0;Target Tone;S200
264.4240000000;0;Standard Tone;S201
266.5320000000;0;Standard Tone;S201
268.5680000000;0;Novel Tone;S202
270.5100000000;0;Standard Tone;S201
272.5260000000;0;Target Tone;S200
274.5900000000;0;Standard Tone;S201
276.4020000000;0;Standard Tone;S201
278.3940000000;0;Standard Tone;S201
280.6000000000;0;Novel Tone;S202
282.7400000000;0;Standard Tone;S201
284.9660000000;0;Standard Tone;S201
286.9380000000;0;Standard Tone;S201
288.9120000000;0;Target Tone;S200
290.7740000000;0;Standard Tone;S201
293.0300000000;0;Standard Tone;S201
294.9220000000;0;Standard Tone;S201
296.7960000000;0;Standard Tone;S201
298.8560000000;0;Standard Tone;S201
301.0700000000;0;Target Tone;S200
303.2600000000;0;Standard Tone;S201
305.1920000000;0;Standard Tone;S201
307.2200000000;0;Novel Tone;S202
309.1560000000;0;Standard Tone;S201
311.2400000000;0;Standard Tone;S201
313.4260000000;0;Target Tone;S200
315.6120000000;0;Standard Tone;S201
317.5300000000;0;Standard Tone;S201
319.3040000000;0;Standard Tone;S201
321.1400000000;0;Novel Tone;S202
323.3880000000;0;Standard Tone;S201
325.2180000000;0;Standard Tone;S201
326.9980000000;0;Novel Tone;S202
329.0920000000;0;Standard Tone;S201
331.1500000000;0;Standard Tone;S201
333.3480000000;0;Target Tone;S200
335.2060000000;0;Standard Tone;S201
337.3600000000;0;Standard Tone;S201
339.3680000000;0;Standard Tone;S201
341.3920000000;0;Standard Tone;S201
343.5380000000;0;Target Tone;S200
345.6500000000;0;Standard Tone;S201
347.6800000000;0;Standard Tone;S201
349.7920000000;0;Novel Tone;S202
351.7040000000;0;Standard Tone;S201
353.6700000000;0;Standard Tone;S201
355.9140000000;0;Standard Tone;S201
357.8800000000;0;Target Tone;S200
359.6740000000;0;Standard Tone;S201
361.8400000000;0;Standard Tone;S201
363.6880000000;0;Novel Tone;S202
365.8820000000;0;Standard Tone;S201
368.1420000000;0;Target Tone;S200
370.0120000000;0;Standard Tone;S201
372.1220000000;0;Novel Tone;S202
374.1500000000;0;Standard Tone;S201
376.4320000000;0;Standard Tone;S201
378.4800000000;0;Standard Tone;S201
380.3240000000;0;Target Tone;S200
382.2980000000;0;Standard Tone;S201
384.5080000000;0;Standard Tone;S201
386.4140000000;0;Novel Tone;S202
388.5080000000;0;Standard Tone;S201
390.5980000000;0;Standard Tone;S201
392.7560000000;0;Novel Tone;S202
395.0340000000;0;Standard Tone;S201
397.2620000000;0;Standard Tone;S201
399.3780000000;0;Novel Tone;S202
401.5460000000;0;Standard Tone;S201
403.5300000000;0;Target Tone;S200
405.6140000000;0;Standard Tone;S201
407.8580000000;0;Standard Tone;S201
409.8100000000;0;Target Tone;S200
411.7020000000;0;Standard Tone;S201
413.8420000000;0;Standard Tone;S201
416.0520000000;0;Novel Tone;S202
455.3540000000;0;Eyes Open: Every 1000 ms;S  1
456.3540000000;0;Eyes Open: Every 1000 ms;S  2
457.3540000000;0;Eyes Open: Every 1000 ms;S  1
458.3540000000;0;Eyes Open: Every 1000 ms;S  2
459.3540000000;0;Eyes Open: Every 1000 ms;S  1
460.3560000000;0;Eyes Open: Every 1000 ms;S  2
461.3560000000;0;Eyes Open: Every 1000 ms;S  1
462.3560000000;0;Eyes Open: Every 1000 ms;S  2
463.3560000000;0;Eyes Open: Every 1000 ms;S  1
464.3560000000;0;Eyes Open: Every 1000 ms;S  2
465.3560000000;0;Eyes Open: Every 1000 ms;S  1
466.3560000000;0;Eyes Open: Every 1000 ms;S  2
467.3580000000;0;Eyes Open: Every 1000 ms;S  1
468.3580000000;0;Eyes Open: Every 1000 ms;S  2
469.3580000000;0;Eyes Open: Every 1000 ms;S  1
470.3580000000;0;Eyes Open: Every 1000 ms;S  2
471.3580000000;0;Eyes Open: Every 1000 ms;S  1
472.3580000000;0;Eyes Open: Every 1000 ms;S  2
473.3600000000;0;Eyes Open: Every 1000 ms;S  1
474.3600000000;0;Eyes Open: Every 1000 ms;S  2
475.3600000000;0;Eyes Open: Every 1000 ms;S  1
476.3600000000;0;Eyes Open: Every 1000 ms;S  2
477.3600000000;0;Eyes Open: Every 1000 ms;S  1
478.3600000000;0;Eyes Open: Every 1000 ms;S  2
479.3600000000;0;Eyes Open: Every 1000 ms;S  1
480.3620000000;0;Eyes Open: Every 1000 ms;S  2
481.3620000000;0;Eyes Open: Every 1000 ms;S  1
482.3620000000;0;Eyes Open: Every 1000 ms;S  2
483.3620000000;0;Eyes Open: Every 1000 ms;S  1
484.3620000000;0;Eyes Open: Every 1000 ms;S  2
485.3620000000;0;Eyes Open: Every 1000 ms;S  1
486.3620000000;0;Eyes Open: Every 1000 ms;S  2
487.3640000000;0;Eyes Open: Every 1000 ms;S  1
488.3640000000;0;Eyes Open: Every 1000 ms;S  2
489.3640000000;0;Eyes Open: Every 1000 ms;S  1
490.3640000000;0;Eyes Open: Every 1000 ms;S  2
491.3640000000;0;Eyes Open: Every 1000 ms;S  1
492.3640000000;0;Eyes Open: Every 1000 ms;S  2
493.3640000000;0;Eyes Open: Every 1000 ms;S  1
494.3660000000;0;Eyes Open: Every 1000 ms;S  2
495.3660000000;0;Eyes Open: Every 1000 ms;S  1
496.3660000000;0;Eyes Open: Every 1000 ms;S  2
497.3660000000;0;Eyes Open: Every 1000 ms;S  1
498.3660000000;0;Eyes Open: Every 1000 ms;S  2
499.3660000000;0;Eyes Open: Every 1000 ms;S  1
500.3660000000;0;Eyes Open: Every 1000 ms;S  2
501.3680000000;0;Eyes Open: Every 1000 ms;S  1
502.3680000000;0;Eyes Open: Every 1000 ms;S  2
503.3680000000;0;Eyes Open: Every 1000 ms;S  1
504.3680000000;0;Eyes Open: Every 1000 ms;S  2
505.3680000000;0;Eyes Open: Every 1000 ms;S  1
506.3680000000;0;Eyes Open: Every 1000 ms;S  2
507.3680000000;0;Eyes Open: Every 1000 ms;S  1
508.3700000000;0;Eyes Open: Every 1000 ms;S  2
509.3700000000;0;Eyes Open: Every 1000 ms;S  1
510.3700000000;0;Eyes Open: Every 1000 ms;S  2
511.3700000000;0;Eyes Open: Every 1000 ms;S  1
512.3700000000;0;Eyes Open: Every 1000 ms;S  2
513.3700000000;0;Eyes Open: Every 1000 ms;S  1
514.3720000000;0;Eyes Open: Every 1000 ms;S  2
524.7280000000;0;STATUS;S  8
524.7820000000;0;Eyes Closed: Every 1000 ms;S  3
525.7820000000;0;Eyes Closed: Every 1000 ms;S  4
526.7820000000;0;Eyes Closed: Every 1000 ms;S  3
527.7820000000;0;Eyes Closed: Every 1000 ms;S  4
528.7820000000;0;Eyes Closed: Every 1000 ms;S  3
529.7840000000;0;Eyes Closed: Every 1000 ms;S  4
530.7840000000;0;Eyes Closed: Every 1000 ms;S  3
531.7840000000;0;Eyes Closed: Every 1000 ms;S  4
532.7840000000;0;Eyes Closed: Every 1000 ms;S  3
533.7840000000;0;Eyes Closed: Every 1000 ms;S  4
534.7840000000;0;Eyes Closed: Every 1000 ms;S  3
535.7840000000;0;Eyes Closed: Every 1000 ms;S  4
536.7860000000;0;Eyes Closed: Every 1000 ms;S  3
537.7860000000;0;Eyes Closed: Every 1000 ms;S  4
538.7860000000;0;Eyes Closed: Every 1000 ms;S  3
539.7860000000;0;Eyes Closed: Every 1000 ms;S  4
540.7860000000;0;Eyes Closed: Every 1000 ms;S  3
541.7860000000;0;Eyes Closed: Every 1000 ms;S  4
542.7860000000;0;Eyes Closed: Every 1000 ms;S  3
543.7880000000;0;Eyes Closed: Every 1000 ms;S  4
544.7880000000;0;Eyes Closed: Every 1000 ms;S  3
545.7880000000;0;Eyes Closed: Every 1000 ms;S  4
546.7880000000;0;Eyes Closed: Every 1000 ms;S  3
547.7880000000;0;Eyes Closed: Every 1000 ms;S  4
548.7880000000;0;Eyes Closed: Every 1000 ms;S  3
549.7880000000;0;Eyes Closed: Every 1000 ms;S  4
550.7900000000;0;Eyes Closed: Every 1000 ms;S  3
551.7900000000;0;Eyes Closed: Every 1000 ms;S  4
552.7900000000;0;Eyes Closed: Every 1000 ms;S  3
553.7900000000;0;Eyes Closed: Every 1000 ms;S  4
554.7900000000;0;Eyes Closed: Every 1000 ms;S  3
555.7900000000;0;Eyes Closed: Every 1000 ms;S  4
556.7920000000;0;Eyes Closed: Every 1000 ms;S  3
557.7920000000;0;Eyes Closed: Every 1000 ms;S  4
558.7920000000;0;Eyes Closed: Every 1000 ms;S  3
559.7920000000;0;Eyes Closed: Every 1000 ms;S  4
560.7920000000;0;Eyes Closed: Every 1000 ms;S  3
561.7920000000;0;Eyes Closed: Every 1000 ms;S  4
562.7920000000;0;Eyes Closed: Every 1000 ms;S  3
563.7940000000;0;Eyes Closed: Every 1000 ms;S  4
564.7940000000;0;Eyes Closed: Every 1000 ms;S  3
565.7940000000;0;Eyes Closed: Every 1000 ms;S  4
566.7940000000;0;Eyes Closed: Every 1000 ms;S  3
567.7940000000;0;Eyes Closed: Every 1000 ms;S  4
568.7940000000;0;Eyes Closed: Every 1000 ms;S  3
569.7940000000;0;Eyes Closed: Every 1000 ms;S  4
570.7960000000;0;Eyes Closed: Every 1000 ms;S  3
571.7960000000;0;Eyes Closed: Every 1000 ms;S  4
572.7960000000;0;Eyes Closed: Every 1000 ms;S  3
573.7960000000;0;Eyes Closed: Every 1000 ms;S  4
574.7960000000;0;Eyes Closed: Every 1000 ms;S  3
575.7960000000;0;Eyes Closed: Every 1000 ms;S  4
576.7960000000;0;Eyes Closed: Every 1000 ms;S  3
577.7980000000;0;Eyes Closed: Every 1000 ms;S  4
578.7980000000;0;Eyes Closed: Every 1000 ms;S  3
